contract_address,transaction_hash,log_index,block_number,event_type,minter,mintAmount,mintTokens
0x8d8b74ea95c0689ac84ddc702d2953c6b2e9f48b,0x2a98bf7601b53ca3e293046d86718c196fe5521b412717cac5ac2f7acc9295f6,629,6895644,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,47656567566250278453,9875525399637243092
0x0ed7e52944161450477ee417de9cd3a859b14fd0,0xffe1a0364f799b760e64f556d2f7ba66174878dd012f85accd1944edd33f411c,655,6895644,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,152662305296067085,9515090294650154
0x87c182edb12f74d561519ab586205fe6cd75363a,0xf3d7ef02c09a0252338cd0e904375744185052bdba7ce632fe5e78988273a48f,450,6895645,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,336152422294785229,5328681373358534832
0x56823f07d81e266434df4a9aef4d484abdb3f35a,0x13b89404fe6980f82dea97903271daf7b2aa509421542c35ca1b26d03b9b5a3b,252,6895646,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,60000000000000000000,100000000000000000000
0x9f4da89774570e27170873befd139a79cb1a3da2,0x63c34502ea0d5ab2422f7e451ab67a7e226dd09a261eaff8b18d6c75f44efce7,404,6895646,Mint,0x7dae51bd3e3376b8c7c4900e9107f12be3af1ba8,24967694821816171176240,24999199999999999999999
0xcad7019d6d84a3294b0494aef02e73bd0f2572eb,0x841c219238ba86147da64e4ca823582a5bd7701e2f68c9f162126565f10369c4,467,6895646,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,9756739,162754461996419932
0x71b01ebddd797c8e9e0b003ea2f4fd207fbf46cc,0xdbd82b29f89afa504a46e80b38ee6ddf52d95413d9d5ad016a2bb7f13688b8e1,53,6895647,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,13926596056926862573,6221428361268762445
0x3c27c932d38b5e8ec75d87e4ccff2f14ef3f2463,0xcfda953235b7201b7a31f7016d19e2ca74a1b5a4351a6476e0a61fcd2e424ab9,120,6895647,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,14584437601204418,25709498071
0x90b4320d89abc65b7129043000db6c1ecd7e24e6,0xb3862da01b0f1e3e789ae484defaf09a20eebef0ea24f195bcaa4a3f71202936,330,6895647,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,2494128384601913061,275286202190807311
0x4cc442220be1ce560c1f2573f8ca8f460b3e4172,0x588c51c1fc51e3bfa46861d36a9de981230144a74628fd575729c7a42a3ce3f8,453,6895648,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,1895813414523968185,713202462891490449928
0x74fa517715c4ec65ef01d55ad5335f90dce7cc87,0x1da0181fa7867b13075c8261aeae84d2a5eeccb93e40a0a62999ea8ccbcfe2b9,494,6895648,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,236794274017930180843,390494629828492056
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0x3a642b7367076fc2b80d6973210628416e2f9fab46ce04ebce1c4d4de75f51af,561,6895648,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,52152076803669351,72759909582698319
0x87c182edb12f74d561519ab586205fe6cd75363a,0x51a983aafcf535442f8344348329ba6f8579028bdcc0ad69b8312c532926efec,600,6895648,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,4000000000000000000,63407918788526299560
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0x28500b428d0b07c5c4eb66868cb10fac6ab27c28800d095fb3c2ae18b1551c47,656,6895648,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,84367305146,117704948113
0x74fa517715c4ec65ef01d55ad5335f90dce7cc87,0xd47823c0b97685f8036f9ebc66c0ffdc983e9f29bcad21ba7aca0307a1b958e3,675,6895648,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,188991872082110424757,311664255545762209
0xdc9a574b9b341d4a98ce29005b614e1e27430e74,0xb4ec75970cbb0cf7413cc2d6c025d528534484990dbd1547bd992e620f73ef60,699,6895648,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,12970946618905973,10724213467491988965
0x0604471c532f9febad3e37190b667f44bd0894b3,0x249a72ed3d67e7daa1a8be99454d0f2f08333f424ad22287fbadf0d18dbb29c9,183,6895649,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,293897264217448095751,997654077673942977
0x9730c791743300e9f984c9264395ce705a55da7c,0xa4ad9ac1b5f207b80bc1b80e60394907f2f28082d0058170b0916872d6b38dd9,474,6895649,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,69948461784398229152,10863326819318661
0x56750c85358c998c28e22b5e6a9cb88e1b6ee0c9,0xc21092145e6ddc25906545fd79d4fd9c240fd2e99e4f9871de522ab32858114d,527,6895649,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,9409005277,38552210794512565
0x0ed7e52944161450477ee417de9cd3a859b14fd0,0x06afe4291b9bd9164ec0f0f1adfcedad68b158f5244b7b040911275c8b9ac18e,117,6895650,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,47149822991825578165,2938878719293482538
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0x8ad6e6955a52e6e9bc0eb56d29690938ea77c09858045f429171caf998af0546,211,6895650,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,3032390156728665,4230635191530611
0xfd5840cd36d94d7229439859c0112a4185bc0255,0xb347e67b848fdac0513a2d800b58ed47a949363b7b6fd28b821994eef99566f9,285,6895650,Mint,0x00b23015762b310421e8f940b97f4180d084dda1,23196229016600000000000,113076564593156
0xefb498a3d170857374e7f91ec159949657861dfa,0xb36c0da80601c9137eb1db6a6c137a8a9afc5835cfeae7e2f2f0acb203319bc9,331,6895650,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,149701978712509712,7704340178960916
0x28415ff2c35b65b9e5c7de82126b4015ab9d031f,0xfeee40beba6e07808dba207747a6b797e0028b5bcba80554e9f0cea28055f69e,378,6895650,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,832342122510000000000,1865450642429001455
0x678edb8b268e73db57b7694c163e1dc296b6e219,0x293be14a0650fa83c2a2d038023f8a05234f5fd6600e7a752df660bcbd046800,597,6895650,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,1590287825807879428022,707435798385064093
0x5933cba5eeab7810a13540a13e316cab005495c4,0x107db1d068620f905ff1a31ebd9e6fea8324d2c5485f150e2b59f496296f0e68,608,6895650,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,1000000000000000,334987331434232764
0x62ef589d47fbf278e5ea4e9a8e2b6c68eeed3305,0x62c117e02f65271f4cb892758aa31665d49606dad0187fba7cf10534962a841c,289,6895651,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,215497656386931820,250000000000000000000
0xe6b421a4408c82381b226ab5b6f8c4b639044359,0x019ccfde7c4e727a0db67675f8bedd7a2dca04c54e09941a101e4f6f709495df,453,6895651,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,3193729,156952130360880213
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0x57f563c4ff26283e0643ed8b072ea85143eb57a0df93accd57a1952902b0f0e3,543,6895651,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,48561517234496756,67750428647339085
0xd19727fa709aebdcd5c7dfb01c46cfd5c31d3384,0xe233110b7f651827978b1d5e99882a4a1002d27b0b65efe2caccd008ae9c2ed4,598,6895651,Mint,0x09c2f88367e48bf07f0298de90653c8b282b247c,1000000000000000000,4941810850
0x24357ecbee8058ce2540a6e26b3835303c82fd50,0xe233110b7f651827978b1d5e99882a4a1002d27b0b65efe2caccd008ae9c2ed4,608,6895651,Mint,0x09c2f88367e48bf07f0298de90653c8b282b247c,1000000000000000000,4987480415
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0x29f3e70d6f17dd649e9f3e886514b66f7b551cfaee46f4c0c3b03c93efdace5c,661,6895651,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,23286457718944550,32487993863656716
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0x3f0d988c83760cff29a019a923ee614ef1da517b66c260ba3ca5ab5b459b9e8c,892,6895651,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,4591037211552759,6405163372228309
0x8a4b517d8eccc2178b2c93d3a23e9b328726fbbd,0x3989836140d317c1ab4c793f951fee2db822fe4bc7a88c28e1a9bbde5e6cc7ae,286,6895652,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,76022657549,155805555973047468
0x21dd71ab78ede3033c976948f769d506e4f489ee,0xbf1ba3d07b0f00c764cdd7ac5f46ff2f924531c916e260197c466c0e3c6f35cf,412,6895652,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,1513667665520454509,133007158927207886077
0xdc9a574b9b341d4a98ce29005b614e1e27430e74,0x14c98898d848b957a8f097a15834ac6ca7fafe4eea65594964bee583d1c74bb8,167,6895653,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,3702704296468191041,3061348754951072549685
0x6fc4c985559233d0b69410316911e5c6e096ccb6,0xd2e79efe2bb1093f4d175ebc6234471eeb24742b141ae5573decb4805832d38a,383,6895653,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,64215274037719492991,82369438227023189
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0x9fb1e8350f774826e5eaf35526173c0aed500c2bfabdc8ab5851ac4d4692e320,561,6895653,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,59605921003665283,83158748186159585
0x0ed7e52944161450477ee417de9cd3a859b14fd0,0xe0c0b5e4631b91be78362bf198913f366b8c96c66f82cc0a800a36410a846826,110,6895654,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,3898157285927770520,242974115748032643
0x51123dd7bf791929bbfa75e913f7632a0ef1b82c,0x8d4267e6d59b00f73827ddf6ca89f0719bb13823dc7fa7c60cb608dffc5e984a,195,6895654,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,9964943774192189788780,1960961635976973057
0x62ef589d47fbf278e5ea4e9a8e2b6c68eeed3305,0x96445db9d12028a9ebf7e8621a9e8565ac02dc2ecef58194be1f0469e6da371e,249,6895654,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,65777908702859892,80083863367561852756
0x1434bb50196a0c7ea825940b1dfd8aad25d79817,0xe396e8bb13fb1df836191611207a25beb42eec6f1cf7b0c2bc3fb63c99be3176,336,6895654,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,820382847446437265847,399047153410353038794
0x4288706624e3dd839b069216eb03b8b9819c10d2,0x95c2b2bf0145f400e45a1640c4ac2fcac5f06f7200662b08428064505e29706c,486,6895654,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,115527963591420125359,65310004999999999
0x153ad7d25b0b810497483d0cee8af42fc533fec8,0xd046bf3916ba2c44a4018d82d2026ee35c6d1043a20d06c6c04d0b9ddf15b3b9,102,6895655,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,2889810080980658,2307249568612866
0x61010e6cba3b56ba47e9dfd56da682dacfe76131,0xfdb4278b28a8f08086b3434497d8cac9111ec7494fc0d73bcd1d35f2e84a2eed,407,6895655,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,3381814867028614256592,764982185380965102
0x334b3ecb4dca3593bccc3c7ebd1a1c1d1780fbf1,0x130e5aaa77c1d7d240e442a19e95dbea9765ddc33cae7f05a33e117eee99a9f2,458,6895655,Mint,0x9bae577cfea4f1be81e5250984787f3e05e00593,1404758563033000000000000,6906523404849646
0x246bf77ab1574023b8673f995c5a7f2aa7205b03,0xef50630770d9fcbd7eb0efe897deef3a74bfc55533f8f9c5eaaa387630d88d92,524,6895655,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,85134855,528663684852926
0xc20a92a1424b29b78dfaf92fd35d4cf8a06419b4,0xc4a5590bba2ef85119406ae27b4934f2533a6f9b2da1fc4708250d001a8067aa,92,6895656,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,641753026106183915,27930126175459729
0xc5768c5371568cf1114cddd52caed163a42626ed,0xba7ca2d6d16c7a575947d0e2d4a47e6c21e15dde205ef3e62b6a8ca69f1c393b,113,6895656,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,44348310429999997199,3750033240524976718
0x7275278c94b5e20708380561c4af98f38ddc6374,0x52539f41c1021fa890ac41730f644605625d3609022894cad1bfb28403931270,227,6895656,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,984782960934512233,235396852905282462002
0xd63b5cecb1f40d626307b92706df357709d05827,0x65e6b7708e76ebd9910eb595a235e6d518edc004335965595ba981eb87b90064,461,6895656,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,688941988920360730,10954417013732535682351
0xdc9a574b9b341d4a98ce29005b614e1e27430e74,0xfae116eda01078e5a1d0672a7a9de78d32068ae6f69b3547249fc4a60652cb9f,591,6895656,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,296412779491257149,245070310992073660204
0x0c0025d49faa87b04b97f1bb1f7b5a49a8af5ef1,0xaaa86ad9ec20b91fb6183b79d1dc855e238f95c131507ae87693689293b5cd20,682,6895656,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,100000000000000,22000000000000000000
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0xc811817e3a03a1446223048c76354c06990e039da081538b23fc7a0efa888b99,364,6895657,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,179369237317072189,250244141367682005
0xd8e2f8b6db204c405543953ef6359912fe3a88d6,0x2ead7d8696ce0bcf4b422b98d688d860c103e0e6b5542e7fb309c1732be3b42f,16,6895658,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,15945410458449089601556,101957151898724593774
0xd02da76c813b9cd4516ed50442923e625f90228f,0xdb3d3ac47e335b87bd2c83d7bd63451b501234a339a277fa2fa21da4da8faf8a,80,6895658,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,145923307557537996654525,14863165761548504340
0x0c5da0f07962dd0256c079248633f2b43cad6f62,0xefa6847b7565a8d7540732ed5ba5d3cb7b1e20a1b84a777d329a1c5777a5d9ab,131,6895658,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,5000000000,330780482104428753
0x6ca72b08f92e8f5ef9fe0b93f69d7533b4488c74,0x0cd4f6f92a5844c875fab4a25f65e95b6b7a4b43aa990d2367b68dd247642d7d,187,6895658,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,249820007846021760921,146568450293511827
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0x3a6f659e957649f89d944212abe0b100b0129e099979ab4c94863cf7206cc45d,461,6895658,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,1463777051067320,2042165195090023
0x4899309c615b527c9a6f0ba47abb0473ef6f1f3c,0x1cdc92e0c8daf2768d94ec0556fb1a929bc9801f78e53ca16e6e66c8e7ec090e,598,6895658,Mint,0xba79bf6d52934d3b55fe0c14565a083c74fbd224,1397106869723582871642,8676761713313413718
0x44ea47f2765fd5d26b7ef0222736ad6fd6f61950,0x0d11ff5f37c58122c0f2f63a4a8dfa20d5563ce0669c3a23c7b645b6c4c69ad7,618,6895658,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,9276810353719686989,373667418432565699
0x87c182edb12f74d561519ab586205fe6cd75363a,0x65a5bbea2ce22854fd26bba882f1fb96811dea2bc18d8da987ebfbb99251a43e,742,6895658,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,34755638355431434773,550945673571146543010
0x0c5da0f07962dd0256c079248633f2b43cad6f62,0x503136ee906c5fab4cdeffd604ad8db9e767450d9b4a9947db6525226b305937,149,6895659,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,5000000000,330780482104428753
0x151b1e2635a717bcdc836ecd6fbb62b674fe3e1d,0xa72d3e127c019aef94cce5e875785d0d3f6c8c8934e4baa78f189b4f4ba9b312,259,6895659,Mint,0xffc601ce66933a3ca2383fc0929248958be9e102,153478500000000000000,766751662035
0xf3bc6fc080ffcc30d93df48bfa2aa14b869554bb,0x71018b8f16c58eb69f9c37e37d70aee7e10a5d59347e87d35c8337318d1c4ae6,526,6895659,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,24789859479080876,165169263943515306
0x18e02d21fca9b7cecb9ab59cc81e24cf65caede1,0x3e0c2da42a16183eb6a0cdebccdb121249e82ca09c9c5f815b6f4a996fb02b00,124,6895660,Mint,0x939ffc5a4f3e9df85e1036a8c86b18599a403f3b,7441153433848135958144,3049562910825562980
0x70d8929d04b60af4fb9b58713ebcf18765ade422,0x36558fc9f505c84769cf42f369382fb195bb4f06cdda69854c5141fb48dceac2,469,6895660,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,439976433291923,1999141088922766
0xb33602ac4bf84b144894cce8f6c39f6c2136340f,0x0ba65144d3191887b4599be236826f708c0938438f6c276a1fd08e0c700c10d4,538,6895660,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,251140873429179271000,1076756318412932733350
0x32b06a9ff9c344141e27b940c4a718ef415a10e8,0x8a68ac051b73196b5d219cb6a198d54116bdaecead2790bc0bc4a5f3691d7e67,95,6895661,Mint,0x3e8743b5453a348606111ab0a4dee7f70a87f305,99425734883502170097,1811969191293601082
0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,0x5d865d4a0237f730667a3a444efd821fcff10145831cb1989f0d44417cfc8e04,102,6895661,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,21565514050815762555,39853805093969750
0xe6b421a4408c82381b226ab5b6f8c4b639044359,0xede7a0a444efda77a3639bce97d45cf8e0862272c33730efa32371c95c583ab6,152,6895661,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,7756324,382336911014833302
0xeca88125a5adbe82614ffc12d0db554e2e2867c8,0xd435ba7e97b887a342d4e678111fa9d7a648a375b296b837563c803ec96c909e,168,6895661,Mint,0x16760e0e3153a48ce484a7834bea1d42b93f1bd6,30000000000000000000000,147081576754891
0x97f6665ac6b2d7c3d5a2ad11d7a779787f617ce0,0xd736f840f6a0c7f53b8d4019183bf1cbfbfac5a90431a31fcf29e05be37b9cc3,435,6895661,Mint,0x29d1adbb65d93a5710cafe2ef0e8131f64e6ab22,11645561192209168676463,921676835670256835
0x13321acff4a27f3d2bca64b8beac6e5fdaaaf12c,0xbf34e53d74d711eb0acd5a933675d01a90b40176ffe3dba0c0fd9cdf08f64125,483,6895661,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,119971010094998364202,315756364252324938
0x21dd71ab78ede3033c976948f769d506e4f489ee,0xae73c3ca7598ad6399a1cbdfa53db64f9d49bc57b14bad35fb79f70045aa9356,145,6895662,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,2000000000000000000,175725895586504830590
0x060ea40118d7346cf599fb3483322d414e9f3e7c,0x188b63f39d2c9b09e8a85f9206e54bb2ec21d72dcdcc993c99a483ca67dfff06,212,6895662,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,1655161847116826375,34607588168061708657
0x151b1e2635a717bcdc836ecd6fbb62b674fe3e1d,0x6153d386691ec1e430a2f4b3b1d450704b3fdbe7ff5245fde0e7c05b74d15c34,284,6895662,Mint,0x1b7ae1b8ea0556c882543add2746e18a4b642d6c,504985718552055354,2522820061
0xf570d6e751976d0d10aa64acfa829a5ea4a51727,0x12e587ddc107ae5dd04907ff8408a944c9efb301fc3c749cf3b4f8d2fd95b463,448,6895662,Mint,0x816278bbbcc529f8cdee8cc72c226fb01def6e6c,9849990000000000000000,34189508140009441993761
0x6a97867a4b7eb7646ffb1f359ad582e9903aa1c2,0x30db34d652076edf76784163b2dbcc109039c9d8bf3621aa506c0d24c334c0ac,289,6895663,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,115341815251068,34252851078992491
0x2354ef4df11afacb85a5c7f98b624072eccddbb1,0x36a334d3bb1623b62831d7f34a9f07e7604bb824ef20d17a785552b245c6056f,356,6895663,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,30892901407420435090633,30921589299310526514578
0x62ef589d47fbf278e5ea4e9a8e2b6c68eeed3305,0xe0e3e58628e720a84d0f87ef7dc6866e65f28d9bba073070111bc8a537030ef6,52,6895664,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,1871634862519024691,2196427365446031294047
0xd63b5cecb1f40d626307b92706df357709d05827,0x5dec3e6dc5df5dc6e298a04802a0d17f7a1e2b6426178c350be395984955aa9c,167,6895664,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,183665635743685762,2920347427483053576288
0x2c624c9ecf16cb81ab85cc2c0b0c5e12a09afda6,0x8fcc547ad61401267979002d180019a41437b418dbc9997a46ee16565b409e5a,233,6895664,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,424540246004495648750,41073144058907513654
0x0c5da0f07962dd0256c079248633f2b43cad6f62,0x5ee0e6806043339d988f2bb9cfcc7259adaf43c38105b02ca1b3367d8cabd6e6,262,6895664,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,4632740324,306484015567469492
0x6d0c831254221ba121fb53fb44df289a6558867d,0x7fe12afd369a61f20658f0b7a30183a8bfb05623a754b87f17b9308a02d17377,326,6895664,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,5009529399431355817,1429503
0xc4b4ac94a73af2a4788aca0204ce0be779999dc9,0xb2c94bace49420f28905b0d1c14ecb137566fd38d3f2b2e0b8c6ac04d8f4add4,344,6895664,Mint,0x151030a9fa62fbb202eee50bd4a4057ab9e826ad,401044071377040678243,12574867579092280457
0x3dcb1787a95d2ea0eb7d00887704eebf0d79bb13,0x2bd2416c4acde336ace07a5fbf1d9cd9f856d79f2b77af418d72788296049b98,367,6895664,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,75583771272226448508,83556674033671844
0xd1b59d11316e87c3a0a069e80f590ba35cd8d8d3,0x6a579e891553640686b9b6ef7ed3ff8aba9a672e4a281fa776861312dd64a471,437,6895664,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,96185149161676710,3581789975527478691
0x80fdd08ba743a894ad31a565f916b8d15e64ac76,0x1eb1900521a1c231c83dc7c63eb852e236a61638cce318ac43c056e65bc204e8,103,6895665,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,99896538279987218172,26741666348690987
0x90b4320d89abc65b7129043000db6c1ecd7e24e6,0xb7c9209f8b18418157e03a48fadbdc866adb68000d1bc3a624a2263afff8be6e,152,6895665,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,2494058255281610670,275204353417114784
0x5afef8567414f29f0f927a0f2787b188624c10e2,0x5155b745449e0c1b2ba6452cfc0a07dd7050aae7abafac7e6d31b6cb749b4da5,252,6895665,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,6784141629967240929,9471219994942217119
0x58f876857a02d6762e0101bb5c46a8c1ed44dc16,0xaec9574fc7bb9c3be1e136625fee84b97b9097a2cdb03606fe8a9b5a5cec3794,458,6895665,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,17999171664445885,9741828019646769668
